Georgia Department of Education
FTE Enrollment by Race/Ethnicity and Gender - Fiscal Year 2023-3 Data Report
"March 2, 2023 (FTE 2023-3)"
 
System ID, System Name,School ID,  Gender,  Ethnic Hispanic,  Race AmericanIndian,  Race Asian,  Race Black,  Race Pacific Islander,  Race White,  Two or more Races 
"667","Gwinnett County","0108-Trickum Middle School ","Male","317","*","206","259","*","261","55"
"667","Gwinnett County","0108-Trickum Middle School ","Total","640","*","430","524","*","469","98"
"667","Gwinnett County","0109-Benefield Elementary School","Female","350","*","38","178","*","43","21"
"667","Gwinnett County","0109-Benefield Elementary School","Male","344","*","50","186","*","45","20"
"667","Gwinnett County","0109-Benefield Elementary School","Total","694","*","88","364","*","88","41"
"667","Gwinnett County","0173-Centerville Elementary School","Female","85","*","19","182","*","28","*"
"667","Gwinnett County","0173-Centerville Elementary School","Male","97","*","21","185","*","29","20"
"667","Gwinnett County","0173-Centerville Elementary School","Total","182","*","40","367","*","57","*"
"667","Gwinnett County","0176-Parkview High School","Female","405","*","329","420","*","310","62"
"667","Gwinnett County","0176-Parkview High School","Male","452","*","365","450","*","331","62"
"667","Gwinnett County","0176-Parkview High School","Total","857","*","694","870","*","641","124"
"667","Gwinnett County","0180-Head Elementary School","Female","75","*","72","103","*","88","27"
"667","Gwinnett County","0180-Head Elementary School","Male","62","*","58","114","*","120","28"
"667","Gwinnett County","0180-Head Elementary School","Total","137","*","130","217","*","208","55"
"667","Gwinnett County","0182-Brookwood High School","Female","342","*","355","616","*","500","83"
"667","Gwinnett County","0182-Brookwood High School","Male","315","*","373","620","*","506","100"
"667","Gwinnett County","0182-Brookwood High School","Total","657","*","728","1236","*","1006","183"
"667","Gwinnett County","0184-Berkeley Lake Elementary School","Female","173","*","54","65","*","87","25"
"667","Gwinnett County","0184-Berkeley Lake Elementary School","Male","195","*","51","78","*","88","18"
"667","Gwinnett County","0184-Berkeley Lake Elementary School","Total","368","*","105","143","*","175","43"
"667","Gwinnett County","0185-Shiloh High School","Female","214","*","43","654","*","35","30"
"667","Gwinnett County","0185-Shiloh High School","Male","286","*","35","768","*","39","23"
"667","Gwinnett County","0185-Shiloh High School","Total","500","*","78","1422","*","74","53"
"667","Gwinnett County","0186-Pinckneyville Middle School","Female","218","*","38","175","*","130","16"
"667","Gwinnett County","0186-Pinckneyville Middle School","Male","206","*","26","155","*","176","29"
"667","Gwinnett County","0186-Pinckneyville Middle School","Total","424","*","64","330","*","306","45"
"667","Gwinnett County","0187-Meadowcreek High School","Female","847","*","58","186","*","*","*"
"667","Gwinnett County","0187-Meadowcreek High School","Male","1047","*","78","233","*","26","*"
"667","Gwinnett County","0187-Meadowcreek High School","Total","1894","*","136","419","*","*","*"
"667","Gwinnett County","0188-Richards Middle School","Female","578","*","79","288","*","44","22"
"667","Gwinnett County","0188-Richards Middle School","Male","548","*","67","293","*","54","22"
"667","Gwinnett County","0188-Richards Middle School","Total","1126","*","146","581","*","98","44"
"667","Gwinnett County","0189-Phoenix High School","Female","223","*","*","94","*","28","*"
"667","Gwinnett County","0189-Phoenix High School","Male","201","*","19","106","*","21","*"
"667","Gwinnett County","0189-Phoenix High School","Total","424","*","*","200","*","49","*"
"667","Gwinnett County","0190-Chattahoochee Elementary School","Female","129","*","89","178","*","115","48"
"667","Gwinnett County","0190-Chattahoochee Elementary School","Male","135","*","103","177","*","120","25"
"667","Gwinnett County","0190-Chattahoochee Elementary School","Total","264","*","192","355","*","235","73"
"667","Gwinnett County","0191-Dacula Elementary School","Female","158","*","37","203","*","146","46"
"667","Gwinnett County","0191-Dacula Elementary School","Male","175","*","33","197","*","175","38"
"667","Gwinnett County","0191-Dacula Elementary School","Total","333","*","70","400","*","321","84"
"667","Gwinnett County","0193-Walnut Grove Elementary School","Female","134","*","57","98","*","84","24"
"667","Gwinnett County","0193-Walnut Grove Elementary School","Male","114","*","48","117","*","103","28"
"667","Gwinnett County","0193-Walnut Grove Elementary School","Total","248","*","105","215","*","187","52"
"667","Gwinnett County","0194-Craig Elementary School","Female","112","*","94","163","*","160","27"
"667","Gwinnett County","0194-Craig Elementary School","Male","119","*","85","183","*","147","41"
"667","Gwinnett County","0194-Craig Elementary School","Total","231","*","179","346","*","307","68"
"667","Gwinnett County","0195-Collins Hill High School","Female","447","*","152","432","*","203","67"
"667","Gwinnett County","0195-Collins Hill High School","Male","430","*","154","474","*","212","76"
"667","Gwinnett County","0195-Collins Hill High School","Total","877","*","306","906","*","415","143"
"667","Gwinnett County","0196-Harbins Elementary School","Female","130","*","27","328","*","162","41"
"667","Gwinnett County","0196-Harbins Elementary School","Male","157","*","26","314","*","188","58"
"667","Gwinnett County","0196-Harbins Elementary School","Total","287","*","53","642","*","350","99"
"667","Gwinnett County","0197-Creekland Middle School","Female","306","*","95","288","*","157","57"
"667","Gwinnett County","0197-Creekland Middle School","Male","307","*","95","339","*","168","58"
"667","Gwinnett County","0197-Creekland Middle School","Total","613","*","190","627","*","325","115"
"667","Gwinnett County","0198-Crews Middle School","Female","110","*","132","235","*","204","39"
"667","Gwinnett County","0198-Crews Middle School","Male","106","*","142","252","*","179","32"
"667","Gwinnett County","0198-Crews Middle School","Total","216","*","274","487","*","383","71"
"667","Gwinnett County","0199-Meadowcreek Elementary School","Female","298","*","16","56","*","*","*"
"667","Gwinnett County","0199-Meadowcreek Elementary School","Male","348","*","17","76","*","*","*"
"667","Gwinnett County","0199-Meadowcreek Elementary School","Total","646","*","33","132","*","*","*"
"667","Gwinnett County","0200-Freeman's Mill Elementary School","Female","114","*","82","148","*","156","34"
"667","Gwinnett County","0200-Freeman's Mill Elementary School","Male","123","*","91","150","*","152","45"
"667","Gwinnett County","0200-Freeman's Mill Elementary School","Total","237","*","173","298","*","308","79"
"667","Gwinnett County","0204-Osborne Middle School","Female","142","*","102","205","*","339","41"
"667","Gwinnett County","0204-Osborne Middle School","Male","148","*","117","184","*","367","36"
"667","Gwinnett County","0204-Osborne Middle School","Total","290","*","219","389","*","706","77"
"667","Gwinnett County","0205-Corley Elementary School","Female","377","*","25","116","*","16","*"
"667","Gwinnett County","0205-Corley Elementary School","Male","390","*","20","118","*","*","*"
"667","Gwinnett County","0205-Corley Elementary School","Total","767","*","45","234","*","*","*"
"667","Gwinnett County","0208-Mulberry Elementary School","Female","77","*","19","120","*","113","25"
"667","Gwinnett County","0208-Mulberry Elementary School","Male","89","*","21","137","*","105","23"
"667","Gwinnett County","0208-Mulberry Elementary School","Total","166","*","40","257","*","218","48"
"667","Gwinnett County","0209-Lanier Middle School","Female","209","*","55","136","*","247","33"
"667","Gwinnett County","0209-Lanier Middle School","Male","202","*","67","133","*","230","42"
"667","Gwinnett County","0209-Lanier Middle School","Total","411","*","122","269","*","477","75"
"667","Gwinnett County","0210-Lovin Elementary School","Female","102","*","*","255","*","49","20"
"667","Gwinnett County","0210-Lovin Elementary School","Male","118","*","15","269","*","61","18"
"667","Gwinnett County","0210-Lovin Elementary School","Total","220","*","*","524","*","110","38"
"667","Gwinnett County","0275-Knight Elementary School","Female","159","*","60","64","*","70","20"
"667","Gwinnett County","0275-Knight Elementary School","Male","240","*","68","89","*","78","19"
"667","Gwinnett County","0275-Knight Elementary School","Total","399","*","128","153","*","148","39"
"667","Gwinnett County","0276-Sweetwater Middle School","Female","475","*","47","144","*","17","*"
"667","Gwinnett County","0276-Sweetwater Middle School","Male","541","*","40","172","*","21","*"
"667","Gwinnett County","0276-Sweetwater Middle School","Total","1016","*","87","316","*","38","*"
"667","Gwinnett County","0279-Five Forks Middle School","Female","134","*","101","173","*","168","33"
"667","Gwinnett County","0279-Five Forks Middle School","Male","116","*","112","182","*","166","41"
"667","Gwinnett County","0279-Five Forks Middle School","Total","250","*","213","355","*","334","74"
"667","Gwinnett County","0280-Beaver Ridge Elementary School","Female","321","*","30","84","*","*","15"
"667","Gwinnett County","0280-Beaver Ridge Elementary School","Male","351","*","25","115","*","18","*"
"667","Gwinnett County","0280-Beaver Ridge Elementary School","Total","672","*","55","199","*","*","*"
"667","Gwinnett County","0282-Annistown Elementary School","Female","117","*","23","204","*","*","15"
"667","Gwinnett County","0282-Annistown Elementary School","Male","103","*","19","183","*","24","17"
"667","Gwinnett County","0282-Annistown Elementary School","Total","220","*","42","387","*","*","32"
"667","Gwinnett County","0283-Shiloh Middle School","Female","211","*","26","503","*","36","38"
"667","Gwinnett County","0283-Shiloh Middle School","Male","245","*","37","551","*","42","33"
"667","Gwinnett County","0283-Shiloh Middle School","Total","456","*","63","1054","*","78","71"
"667","Gwinnett County","0285-Hopkins Elementary School","Female","471","*","23","34","*","17","*"
"667","Gwinnett County","0285-Hopkins Elementary School","Male","421","*","36","54","*","22","*"
"667","Gwinnett County","0285-Hopkins Elementary School","Total","892","*","59","88","*","39","*"
"667","Gwinnett County","0286-Brookwood Elementary School","Female","112","*","142","244","*","170","39"
"667","Gwinnett County","0286-Brookwood Elementary School","Male","123","*","154","265","*","188","43"
"667","Gwinnett County","0286-Brookwood Elementary School","Total","235","*","296","509","*","358","82"
"667","Gwinnett County","0287-Norton Elementary School","Female","90","*","*","308","*","19","25"
"667","Gwinnett County","0287-Norton Elementary School","Male","112","*","*","332","*","22","27"
"667","Gwinnett County","0287-Norton Elementary School","Total","202","*","*","640","*","41","52"
"667","Gwinnett County","0288-Minor Elementary School","Female","278","*","46","98","*","26","*"
"667","Gwinnett County","0288-Minor Elementary School","Male","276","*","43","93","*","25","*"
"667","Gwinnett County","0288-Minor Elementary School","Total","554","*","89","191","*","51","*"
"667","Gwinnett County","0289-McKendree Elementary School","Female","180","*","39","179","*","70","30"
"667","Gwinnett County","0289-McKendree Elementary School","Male","162","*","39","222","*","65","37"
"667","Gwinnett County","0289-McKendree Elementary School","Total","342","*","78","401","*","135","67"
"667","Gwinnett County","0291-Shiloh Elementary School","Female","86","*","25","193","*","21","*"
"667","Gwinnett County","0291-Shiloh Elementary School","Male","85","*","35","206","*","31","23"
"667","Gwinnett County","0291-Shiloh Elementary School","Total","171","*","60","399","*","52","*"
"667","Gwinnett County","0294-Nesbit Elementary School","Female","435","*","*","94","*","16","*"
"667","Gwinnett County","0294-Nesbit Elementary School","Male","490","*","25","93","*","15","*"
"667","Gwinnett County","0294-Nesbit Elementary School","Total","925","*","*","187","*","31","*"
"667","Gwinnett County","0295-Fort Daniel Elementary School","Female","72","*","44","83","*","115","28"
"667","Gwinnett County","0295-Fort Daniel Elementary School","Male","95","*","48","87","*","115","24"
"667","Gwinnett County","0295-Fort Daniel Elementary School","Total","167","*","92","170","*","230","52"
"667","Gwinnett County","0296-Sugar Hill Elementary School","Female","143","*","86","103","*","165","37"
"667","Gwinnett County","0296-Sugar Hill Elementary School","Male","152","*","85","117","*","216","37"
"667","Gwinnett County","0296-Sugar Hill Elementary School","Total","295","*","171","220","*","381","74"
"667","Gwinnett County","0297-Hull Middle School","Female","93","*","202","183","*","69","30"
"667","Gwinnett County","0297-Hull Middle School","Male","110","*","222","186","*","89","40"
"667","Gwinnett County","0297-Hull Middle School","Total","203","*","424","369","*","158","70"
"667","Gwinnett County","0298-Mason Elementary School","Female","66","*","157","123","*","59","32"
"667","Gwinnett County","0298-Mason Elementary School","Male","85","*","172","160","*","64","22"
"667","Gwinnett County","0298-Mason Elementary School","Total","151","*","329","283","*","123","54"
"667","Gwinnett County","0300-Stripling Elementary School","Female","191","*","*","147","*","15","21"
"667","Gwinnett County","0300-Stripling Elementary School","Male","225","*","*","173","*","15","17"
"667","Gwinnett County","0300-Stripling Elementary School","Total","416","*","*","320","*","30","38"
"667","Gwinnett County","0304-Berkmar Middle School","Female","371","*","39","90","*","*","*"
"667","Gwinnett County","0304-Berkmar Middle School","Male","405","*","47","95","*","16","*"
"667","Gwinnett County","0304-Berkmar Middle School","Total","776","*","86","185","*","*","*"
"667","Gwinnett County","0305-Ivy Creek Elementary School","Female","168","*","149","156","*","266","48"
"667","Gwinnett County","0305-Ivy Creek Elementary School","Male","171","*","185","162","*","252","39"
"667","Gwinnett County","0305-Ivy Creek Elementary School","Total","339","*","334","318","*","518","87"
"667","Gwinnett County","0309-Rosebud Elementary School","Female","78","*","*","361","*","15","25"
"667","Gwinnett County","0309-Rosebud Elementary School","Male","86","*","19","369","*","29","21"
"667","Gwinnett County","0309-Rosebud Elementary School","Total","164","*","*","730","*","44","46"
"667","Gwinnett County","0376-Gwin Oaks Elementary School","Female","112","*","107","139","*","120","31"
"667","Gwinnett County","0376-Gwin Oaks Elementary School","Male","127","*","144","113","*","162","39"
"667","Gwinnett County","0376-Gwin Oaks Elementary School","Total","239","*","251","252","*","282","70"
"667","Gwinnett County","0380-Dacula Middle School","Female","229","*","43","431","*","153","32"
"667","Gwinnett County","0380-Dacula Middle School","Male","232","*","46","448","*","165","58"
"667","Gwinnett County","0380-Dacula Middle School","Total","461","*","89","879","*","318","90"
"667","Gwinnett County","0382-Arcado Elementary School","Female","149","*","140","115","*","60","15"
"667","Gwinnett County","0382-Arcado Elementary School","Male","149","*","149","98","*","65","18"
"667","Gwinnett County","0382-Arcado Elementary School","Total","298","*","289","213","*","125","33"
"667","Gwinnett County","0388-Gwinnett InterVention Education (GIVE) Center East","Female","*","*","*","70","*","*","*"
"667","Gwinnett County","0388-Gwinnett InterVention Education (GIVE) Center East","Male","34","*","*","116","*","20","*"
"667","Gwinnett County","0388-Gwinnett InterVention Education (GIVE) Center East","Total","*","*","*","186","*","*","*"
"667","Gwinnett County","0389-Cedar Hill Elementary School","Female","196","*","33","151","*","28","*"
"667","Gwinnett County","0389-Cedar Hill Elementary School","Male","208","*","51","156","*","30","17"
"667","Gwinnett County","0389-Cedar Hill Elementary School","Total","404","*","84","307","*","58","*"
"667","Gwinnett County","0391-Pharr Elementary School","Female","114","*","32","143","*","71","27"
"667","Gwinnett County","0391-Pharr Elementary School","Male","128","*","40","179","*","61","*"
"667","Gwinnett County","0391-Pharr Elementary School","Total","242","*","72","322","*","132","*"
"667","Gwinnett County","0394-Simonton Elementary School","Female","164","*","*","133","*","38","*"
"667","Gwinnett County","0394-Simonton Elementary School","Male","183","*","23","140","*","35","*"
"667","Gwinnett County","0394-Simonton Elementary School","Total","347","*","*","273","*","73","*"
"667","Gwinnett County","0395-Jackson Elementary School","Female","289","*","126","221","*","83","43"
"667","Gwinnett County","0395-Jackson Elementary School","Male","278","*","117","210","*","104","33"
"667","Gwinnett County","0395-Jackson Elementary School","Total","567","*","243","431","*","187","76"
"667","Gwinnett County","0397-Magill Elementary School","Female","176","*","*","350","*","52","24"
"667","Gwinnett County","0397-Magill Elementary School","Male","168","*","*","427","*","59","22"
"667","Gwinnett County","0397-Magill Elementary School","Total","344","*","*","777","*","111","46"
"667","Gwinnett County","0398-Partee Elementary School","Female","69","*","22","250","*","*","16"
"667","Gwinnett County","0398-Partee Elementary School","Male","78","*","30","269","*","*","19"
"667","Gwinnett County","0398-Partee Elementary School","Total","147","*","52","519","*","*","35"
"667","Gwinnett County","0400-Riverside Elementary School","Female","39","*","205","45","*","150","26"
"667","Gwinnett County","0400-Riverside Elementary School","Male","41","*","175","56","*","221","25"
"667","Gwinnett County","0400-Riverside Elementary School","Total","80","*","380","101","*","371","51"
"667","Gwinnett County","0405-Jones Middle School","Female","168","*","133","191","*","265","40"
"667","Gwinnett County","0405-Jones Middle School","Male","157","*","159","212","*","224","35"
"667","Gwinnett County","0405-Jones Middle School","Total","325","*","292","403","*","489","75"
"667","Gwinnett County","0409-Puckett's Mill Elementary School","Female","51","*","51","76","*","185","26"
"667","Gwinnett County","0409-Puckett's Mill Elementary School","Male","51","*","46","63","*","213","27"
"667","Gwinnett County","0409-Puckett's Mill Elementary School","Total","102","*","97","139","*","398","53"
"667","Gwinnett County","0494-Simpson Elementary School","Female","32","*","32","42","*","299","23"
"667","Gwinnett County","0494-Simpson Elementary School","Male","61","*","54","70","*","310","29"
"667","Gwinnett County","0494-Simpson Elementary School","Total","93","*","86","112","*","609","52"
"667","Gwinnett County","0495-Kanoheda Elementary School","Female","281","*","19","100","*","18","*"
"667","Gwinnett County","0495-Kanoheda Elementary School","Male","314","*","22","103","*","15","*"
"667","Gwinnett County","0495-Kanoheda Elementary School","Total","595","*","41","203","*","33","*"
"667","Gwinnett County","0497-McConnell Middle School","Female","182","*","33","603","*","190","60"
"667","Gwinnett County","0497-McConnell Middle School","Male","221","*","32","579","*","198","65"
"667","Gwinnett County","0497-McConnell Middle School","Total","403","*","65","1182","*","388","125"
"667","Gwinnett County","0498-Taylor Elementary School","Female","124","*","42","124","*","98","29"
"667","Gwinnett County","0498-Taylor Elementary School","Male","145","*","48","149","*","93","36"
"667","Gwinnett County","0498-Taylor Elementary School","Total","269","*","90","273","*","191","65"
"667","Gwinnett County","0505-Sycamore Elementary School","Female","171","*","28","62","*","95","19"
"667","Gwinnett County","0505-Sycamore Elementary School","Male","173","*","27","78","*","113","25"
"667","Gwinnett County","0505-Sycamore Elementary School","Total","344","*","55","140","*","208","44"
"667","Gwinnett County","0509-Trip Elementary School","Female","87","*","34","386","*","89","40"
"667","Gwinnett County","0509-Trip Elementary School","Male","105","*","45","436","*","70","31"
"667","Gwinnett County","0509-Trip Elementary School","Total","192","*","79","822","*","159","71"
"667","Gwinnett County","0605-Cooper Elementary School","Female","95","*","20","405","*","133","46"
"667","Gwinnett County","0605-Cooper Elementary School","Male","110","*","31","426","*","170","42"
"667","Gwinnett County","0605-Cooper Elementary School","Total","205","*","51","831","*","303","88"
"667","Gwinnett County","0608-Patrick Elementary School","Female","104","*","102","138","*","94","22"
"667","Gwinnett County","0608-Patrick Elementary School","Male","118","*","93","144","*","77","25"
"667","Gwinnett County","0608-Patrick Elementary School","Total","222","*","195","282","*","171","47"
"667","Gwinnett County","0705-Parsons Elementary School","Female","60","*","187","98","*","49","26"
"667","Gwinnett County","0705-Parsons Elementary School","Male","52","*","205","93","*","85","22"
"667","Gwinnett County","0705-Parsons Elementary School","Total","112","*","392","191","*","134","48"
"667","Gwinnett County","0708-Oakland Meadow School","Female","*","*","*","*","*","*","*"
"667","Gwinnett County","0708-Oakland Meadow School","Male","*","*","*","*","*","*","*"
"667","Gwinnett County","0708-Oakland Meadow School","Total","*","*","*","*","*","*","*"
"667","Gwinnett County","0805-Peachtree Ridge High School","Female","419","*","455","501","*","208","58"
"667","Gwinnett County","0805-Peachtree Ridge High School","Male","388","*","436","520","*","218","63"
"667","Gwinnett County","0805-Peachtree Ridge High School","Total","807","*","891","1021","*","426","121"
"667","Gwinnett County","0905-Duluth Middle School ","Female","351","*","68","157","*","50","31"
"667","Gwinnett County","0905-Duluth Middle School ","Male","342","*","77","150","*","51","15"
"667","Gwinnett County","0905-Duluth Middle School ","Total","693","*","145","307","*","101","46"
"667","Gwinnett County","1005-Alcova Elementary School","Female","197","*","42","390","*","70","36"
"667","Gwinnett County","1005-Alcova Elementary School","Male","193","*","38","384","*","84","35"
"667","Gwinnett County","1005-Alcova Elementary School","Total","390","*","80","774","*","154","71"
"667","Gwinnett County","1010-Bay Creek Middle School","Female","106","*","37","394","*","83","43"
"667","Gwinnett County","1010-Bay Creek Middle School","Male","99","*","38","448","*","81","34"
"667","Gwinnett County","1010-Bay Creek Middle School","Total","205","*","75","842","*","164","77"
"667","Gwinnett County","1012-Grace Snell Middle School","Female","113","*","*","419","*","32","19"
"667","Gwinnett County","1012-Grace Snell Middle School","Male","144","*","*","471","*","32","28"
"667","Gwinnett County","1012-Grace Snell Middle School","Total","257","*","*","890","*","64","47"
"667","Gwinnett County","1013-Ferguson Elementary School","Female","246","*","27","113","*","18","*"
"667","Gwinnett County","1013-Ferguson Elementary School","Male","236","*","19","137","*","24","*"
"667","Gwinnett County","1013-Ferguson Elementary School","Total","482","*","46","250","*","42","*"
"667","Gwinnett County","1014-Roberts Elementary School","Female","41","*","212","60","*","142","33"
"667","Gwinnett County","1014-Roberts Elementary School","Male","43","*","230","74","*","148","29"
"667","Gwinnett County","1014-Roberts Elementary School","Total","84","*","442","134","*","290","62"
"667","Gwinnett County","1015-Jenkins Elementary School","Female","133","*","*","191","*","29","15"
"667","Gwinnett County","1015-Jenkins Elementary School","Male","154","*","*","175","*","24","*"
"667","Gwinnett County","1015-Jenkins Elementary School","Total","287","*","*","366","*","53","*"
"667","Gwinnett County","1016-Anderson-Livsey Elementary School","Female","96","*","*","206","*","*","*"
"667","Gwinnett County","1016-Anderson-Livsey Elementary School","Male","86","*","*","205","*","*","21"
"667","Gwinnett County","1016-Anderson-Livsey Elementary School","Total","182","*","*","411","*","*","*"
"667","Gwinnett County","1017-Burnette Elementary School","Female","68","*","80","117","*","64","32"
"667","Gwinnett County","1017-Burnette Elementary School","Male","58","*","87","112","*","79","24"
"667","Gwinnett County","1017-Burnette Elementary School","Total","126","*","167","229","*","143","56"
"667","Gwinnett County","1018-Lanier High School","Female","252","*","71","180","*","308","36"
"667","Gwinnett County","1018-Lanier High School","Male","259","*","99","182","*","370","43"
"667","Gwinnett County","1018-Lanier High School","Total","511","*","170","362","*","678","79"
"667","Gwinnett County","1019-Gwinnett School of Mathematics, Science and Technology","Female","48","*","243","157","*","73","17"
"667","Gwinnett County","1019-Gwinnett School of Mathematics, Science and Technology","Male","68","*","328","125","*","92","37"
"667","Gwinnett County","1019-Gwinnett School of Mathematics, Science and Technology","Total","116","*","571","282","*","165","54"
"667","Gwinnett County","1020-New Life Academy of Excellence","Female","73","*","*","188","*","*","*"
"667","Gwinnett County","1020-New Life Academy of Excellence","Male","66","*","*","167","*","*","*"
"667","Gwinnett County","1020-New Life Academy of Excellence","Total","139","*","*","355","*","*","*"
"667","Gwinnett County","1050-Berkmar High School","Female","976","*","89","274","*","29","17"
"667","Gwinnett County","1050-Berkmar High School","Male","1088","*","114","280","*","34","17"
"667","Gwinnett County","1050-Berkmar High School","Total","2064","*","203","554","*","63","34"
"667","Gwinnett County","1052-Dyer Elementary School","Female","106","*","49","156","*","100","33"
"667","Gwinnett County","1052-Dyer Elementary School","Male","100","*","53","160","*","118","18"
"667","Gwinnett County","1052-Dyer Elementary School","Total","206","*","102","316","*","218","51"
"667","Gwinnett County","1056-Lilburn Middle School","Female","679","*","53","111","*","20","*"
"667","Gwinnett County","1056-Lilburn Middle School","Male","701","*","62","105","*","19","*"
"667","Gwinnett County","1056-Lilburn Middle School","Total","1380","*","115","216","*","39","*"
"667","Gwinnett County","1058-Rockbridge Elementary School","Female","395","*","25","51","*","*","*"
"667","Gwinnett County","1058-Rockbridge Elementary School","Male","458","*","33","61","*","*","*"
"667","Gwinnett County","1058-Rockbridge Elementary School","Total","853","*","58","112","*","*","*"
"667","Gwinnett County","1105-Alford Elementary","Female","277","*","38","106","*","26","*"
"667","Gwinnett County","1105-Alford Elementary","Male","261","*","42","95","*","43","*"
"667","Gwinnett County","1105-Alford Elementary","Total","538","*","80","201","*","69","*"
"667","Gwinnett County","1110-Starling Elementary School","Female","110","*","68","285","*","75","38"
"667","Gwinnett County","1110-Starling Elementary School","Male","118","*","61","271","*","99","35"
"667","Gwinnett County","1110-Starling Elementary School","Total","228","*","129","556","*","174","73"
"667","Gwinnett County","1112-Moore Middle School","Female","216","*","19","143","*","37","*"
"667","Gwinnett County","1112-Moore Middle School","Male","211","*","28","199","*","60","17"
"667","Gwinnett County","1112-Moore Middle School","Total","427","*","47","342","*","97","*"
"667","Gwinnett County","1114-Gwinnett Intervention Education Center (GIVE) West","Female","39","*","*","31","*","*","*"
"667","Gwinnett County","1114-Gwinnett Intervention Education Center (GIVE) West","Male","98","*","*","49","*","*","*"
"667","Gwinnett County","1114-Gwinnett Intervention Education Center (GIVE) West","Total","137","*","*","80","*","*","*"
"667","Gwinnett County","1115-Northbrook Middle School","Female","193","*","78","145","*","61","23"
"667","Gwinnett County","1115-Northbrook Middle School","Male","168","*","84","136","*","46","17"
"667","Gwinnett County","1115-Northbrook Middle School","Total","361","*","162","281","*","107","40"
"667","Gwinnett County","1205-Duncan Creek Elementary","Female","104","*","119","164","*","273","39"
"667","Gwinnett County","1205-Duncan Creek Elementary","Male","120","*","112","167","*","306","47"
"667","Gwinnett County","1205-Duncan Creek Elementary","Total","224","*","231","331","*","579","86"
"667","Gwinnett County","1210-Couch Middle School","Female","108","*","50","267","*","61","25"
"667","Gwinnett County","1210-Couch Middle School","Male","136","*","58","285","*","92","27"
"667","Gwinnett County","1210-Couch Middle School","Total","244","*","108","552","*","153","52"
"667","Gwinnett County","1214-Gwinnett Online Campus","Female","325","*","87","524","*","316","67"
"667","Gwinnett County","1214-Gwinnett Online Campus","Male","216","*","71","396","*","236","59"
"667","Gwinnett County","1214-Gwinnett Online Campus","Total","541","*","158","920","*","552","126"
"667","Gwinnett County","1215-North Metro Academy of Performing Arts","Female","*","*","*","96","*","*","*"
"667","Gwinnett County","1215-North Metro Academy of Performing Arts","Male","*","*","*","85","*","*","*"
"667","Gwinnett County","1215-North Metro Academy of Performing Arts","Total","*","*","*","181","*","*","*"
"667","Gwinnett County","1305-Winn Holt Elementary School","Female","231","*","45","150","*","65","18"
"667","Gwinnett County","1305-Winn Holt Elementary School","Male","259","*","53","166","*","77","20"
"667","Gwinnett County","1305-Winn Holt Elementary School","Total","490","*","98","316","*","142","38"
"667","Gwinnett County","1310-White Oak Elementary School","Female","61","*","26","61","*","158","18"
"667","Gwinnett County","1310-White Oak Elementary School","Male","75","*","30","60","*","178","24"
"667","Gwinnett County","1310-White Oak Elementary School","Total","136","*","56","121","*","336","42"
"667","Gwinnett County","1405-Level Creek Elementary School","Female","41","*","169","54","*","218","39"
"667","Gwinnett County","1405-Level Creek Elementary School","Male","56","*","168","55","*","263","36"
"667","Gwinnett County","1405-Level Creek Elementary School","Total","97","*","337","109","*","481","75"
"667","Gwinnett County","1410-Mountain View High School","Female","316","*","124","324","*","306","35"
"667","Gwinnett County","1410-Mountain View High School","Male","332","*","117","357","*","312","45"
"667","Gwinnett County","1410-Mountain View High School","Total","648","*","241","681","*","618","80"
"667","Gwinnett County","1505-Radloff Middle School","Female","432","*","25","115","*","17","*"
"667","Gwinnett County","1505-Radloff Middle School","Male","488","*","25","124","*","*","*"
"667","Gwinnett County","1505-Radloff Middle School","Total","920","*","50","239","*","*","*"
"667","Gwinnett County","1510-North Gwinnett Middle School","Female","86","*","393","137","*","391","81"
"667","Gwinnett County","1510-North Gwinnett Middle School","Male","99","*","397","143","*","410","62"
"667","Gwinnett County","1510-North Gwinnett Middle School","Total","185","*","790","280","*","801","143"
"667","Gwinnett County","1605-Chesney Elementary School","Female","338","*","27","130","*","20","15"
"667","Gwinnett County","1605-Chesney Elementary School","Male","345","*","43","140","*","28","18"
"667","Gwinnett County","1605-Chesney Elementary School","Total","683","*","70","270","*","48","33"
"667","Gwinnett County","1610-Twin Rivers Middle School","Female","245","*","83","237","*","203","36"
"667","Gwinnett County","1610-Twin Rivers Middle School","Male","238","*","89","252","*","207","38"
"667","Gwinnett County","1610-Twin Rivers Middle School","Total","483","*","172","489","*","410","74"
"667","Gwinnett County","1710-Archer High School","Female","297","*","49","855","*","262","68"
"667","Gwinnett County","1710-Archer High School","Male","300","*","53","799","*","336","55"
"667","Gwinnett County","1710-Archer High School","Total","597","*","102","1654","*","598","123"
"667","Gwinnett County","1810-Woodward Mill Elementary School","Female","152","*","58","118","*","138","21"
"667","Gwinnett County","1810-Woodward Mill Elementary School","Male","182","*","74","123","*","145","41"
"667","Gwinnett County","1810-Woodward Mill Elementary School","Total","334","*","132","241","*","283","62"
"667","Gwinnett County","1811-Baggett Elementary School","Female","289","*","25","137","*","20","21"
"667","Gwinnett County","1811-Baggett Elementary School","Male","305","*","41","147","*","31","*"
"667","Gwinnett County","1811-Baggett Elementary School","Total","594","*","66","284","*","51","*"
"667","Gwinnett County","1812-Graves Elementary School","Female","436","*","*","60","*","*","*"
