Georgia Department of Education
FTE Enrollment by Race/Ethnicity and Gender - Fiscal Year 2022-1 Data Report
"October 5, 2021 (FTE 2022-1)"
 
System ID, System Name,School ID,  Gender,  Ethnic Hispanic,  Race AmericanIndian,  Race Asian,  Race Black,  Race Pacific Islander,  Race White,  Two or more Races 
"667","Gwinnett County","1017-Burnette Elementary School","Male","54","*","73","96","*","81","21"
"667","Gwinnett County","1017-Burnette Elementary School","Total","112","*","146","201","*","155","54"
"667","Gwinnett County","1018-Lanier High School","Female","259","*","71","185","*","369","42"
"667","Gwinnett County","1018-Lanier High School","Male","274","*","92","221","*","376","47"
"667","Gwinnett County","1018-Lanier High School","Total","533","*","163","406","*","745","89"
"667","Gwinnett County","1019-Gwinnett School of Mathematics, Science and Technology","Female","41","*","252","145","*","73","*"
"667","Gwinnett County","1019-Gwinnett School of Mathematics, Science and Technology","Male","67","*","321","128","*","93","28"
"667","Gwinnett County","1019-Gwinnett School of Mathematics, Science and Technology","Total","108","*","573","273","*","166","*"
"667","Gwinnett County","1020-New Life Academy of Excellence","Female","71","*","*","203","*","*","18"
"667","Gwinnett County","1020-New Life Academy of Excellence","Male","67","*","*","186","*","*","*"
"667","Gwinnett County","1020-New Life Academy of Excellence","Total","138","*","*","389","*","*","*"
"667","Gwinnett County","1050-Berkmar High School","Female","973","*","109","309","*","36","27"
"667","Gwinnett County","1050-Berkmar High School","Male","1036","*","126","312","*","30","18"
"667","Gwinnett County","1050-Berkmar High School","Total","2009","*","235","621","*","66","45"
"667","Gwinnett County","1052-Dyer Elementary School","Female","113","*","46","141","*","119","24"
"667","Gwinnett County","1052-Dyer Elementary School","Male","102","*","47","144","*","120","15"
"667","Gwinnett County","1052-Dyer Elementary School","Total","215","*","93","285","*","239","39"
"667","Gwinnett County","1056-Lilburn Middle School","Female","669","*","58","136","*","23","*"
"667","Gwinnett County","1056-Lilburn Middle School","Male","788","*","60","100","*","26","*"
"667","Gwinnett County","1056-Lilburn Middle School","Total","1457","*","118","236","*","49","*"
"667","Gwinnett County","1058-Rockbridge Elementary School","Female","412","*","32","62","*","*","*"
"667","Gwinnett County","1058-Rockbridge Elementary School","Male","445","*","39","68","*","*","*"
"667","Gwinnett County","1058-Rockbridge Elementary School","Total","857","*","71","130","*","*","*"
"667","Gwinnett County","1105-Alford Elementary","Female","265","*","49","115","*","28","*"
"667","Gwinnett County","1105-Alford Elementary","Male","242","*","46","87","*","47","17"
"667","Gwinnett County","1105-Alford Elementary","Total","507","*","95","202","*","75","*"
"667","Gwinnett County","1110-Starling Elementary School","Female","99","*","50","260","*","95","35"
"667","Gwinnett County","1110-Starling Elementary School","Male","109","*","54","267","*","117","35"
"667","Gwinnett County","1110-Starling Elementary School","Total","208","*","104","527","*","212","70"
"667","Gwinnett County","1112-Moore Middle School","Female","203","*","18","148","*","45","16"
"667","Gwinnett County","1112-Moore Middle School","Male","191","*","35","189","*","56","22"
"667","Gwinnett County","1112-Moore Middle School","Total","394","*","53","337","*","101","38"
"667","Gwinnett County","1114-Gwinnett Intervention Education Center (GIVE) West","Female","18","*","*","19","*","*","*"
"667","Gwinnett County","1114-Gwinnett Intervention Education Center (GIVE) West","Male","63","*","*","46","*","*","*"
"667","Gwinnett County","1114-Gwinnett Intervention Education Center (GIVE) West","Total","81","*","*","65","*","*","*"
"667","Gwinnett County","1115-Northbrook Middle School","Female","196","*","81","122","*","58","19"
"667","Gwinnett County","1115-Northbrook Middle School","Male","183","*","82","143","*","57","*"
"667","Gwinnett County","1115-Northbrook Middle School","Total","379","*","163","265","*","115","*"
"667","Gwinnett County","1205-Duncan Creek Elementary","Female","88","*","72","129","*","285","39"
"667","Gwinnett County","1205-Duncan Creek Elementary","Male","109","*","77","122","*","308","33"
"667","Gwinnett County","1205-Duncan Creek Elementary","Total","197","*","149","251","*","593","72"
"667","Gwinnett County","1210-Couch Middle School","Female","109","*","49","266","*","96","32"
"667","Gwinnett County","1210-Couch Middle School","Male","120","*","47","250","*","106","27"
"667","Gwinnett County","1210-Couch Middle School","Total","229","*","96","516","*","202","59"
"667","Gwinnett County","1214-Gwinnett Online Campus","Female","68","*","27","90","*","165","16"
"667","Gwinnett County","1214-Gwinnett Online Campus","Male","51","*","16","74","*","116","21"
"667","Gwinnett County","1214-Gwinnett Online Campus","Total","119","*","43","164","*","281","37"
"667","Gwinnett County","1215-North Metro Academy of Performing Arts","Female","*","*","*","139","*","*","*"
"667","Gwinnett County","1215-North Metro Academy of Performing Arts","Male","*","*","*","108","*","*","*"
"667","Gwinnett County","1215-North Metro Academy of Performing Arts","Total","*","*","*","247","*","*","*"
"667","Gwinnett County","1305-Winn Holt Elementary School","Female","238","*","55","153","*","54","*"
"667","Gwinnett County","1305-Winn Holt Elementary School","Male","253","*","60","172","*","76","23"
"667","Gwinnett County","1305-Winn Holt Elementary School","Total","491","*","115","325","*","130","*"
"667","Gwinnett County","1310-White Oak Elementary School","Female","55","*","19","62","*","167","25"
"667","Gwinnett County","1310-White Oak Elementary School","Male","56","*","24","50","*","177","24"
"667","Gwinnett County","1310-White Oak Elementary School","Total","111","*","43","112","*","344","49"
"667","Gwinnett County","1405-Level Creek Elementary School","Female","38","*","145","46","*","225","40"
"667","Gwinnett County","1405-Level Creek Elementary School","Male","44","*","144","53","*","272","29"
"667","Gwinnett County","1405-Level Creek Elementary School","Total","82","*","289","99","*","497","69"
"667","Gwinnett County","1410-Mountain View High School","Female","364","*","166","422","*","369","51"
"667","Gwinnett County","1410-Mountain View High School","Male","371","*","174","445","*","436","42"
"667","Gwinnett County","1410-Mountain View High School","Total","735","*","340","867","*","805","93"
"667","Gwinnett County","1505-Radloff Middle School","Female","450","*","25","166","*","*","*"
"667","Gwinnett County","1505-Radloff Middle School","Male","529","*","25","152","*","17","*"
"667","Gwinnett County","1505-Radloff Middle School","Total","979","*","50","318","*","*","*"
"667","Gwinnett County","1510-North Gwinnett Middle School","Female","82","*","351","134","*","422","64"
"667","Gwinnett County","1510-North Gwinnett Middle School","Male","90","*","369","132","*","414","64"
"667","Gwinnett County","1510-North Gwinnett Middle School","Total","172","*","720","266","*","836","128"
"667","Gwinnett County","1605-Chesney Elementary School","Female","324","*","39","157","*","31","17"
"667","Gwinnett County","1605-Chesney Elementary School","Male","346","*","59","157","*","36","15"
"667","Gwinnett County","1605-Chesney Elementary School","Total","670","*","98","314","*","67","32"
"667","Gwinnett County","1610-Twin Rivers Middle School","Female","255","*","107","301","*","282","55"
"667","Gwinnett County","1610-Twin Rivers Middle School","Male","276","*","137","317","*","286","57"
"667","Gwinnett County","1610-Twin Rivers Middle School","Total","531","*","244","618","*","568","112"
"667","Gwinnett County","1710-Archer High School","Female","270","*","47","826","*","305","62"
"667","Gwinnett County","1710-Archer High School","Male","304","*","47","762","*","373","60"
"667","Gwinnett County","1710-Archer High School","Total","574","*","94","1588","*","678","122"
"667","Gwinnett County","1810-Woodward Mill Elementary School","Female","152","*","49","106","*","148","17"
"667","Gwinnett County","1810-Woodward Mill Elementary School","Male","169","*","76","99","*","133","36"
"667","Gwinnett County","1810-Woodward Mill Elementary School","Total","321","*","125","205","*","281","53"
"667","Gwinnett County","1811-Baggett Elementary School","Female","260","*","29","182","*","25","22"
"667","Gwinnett County","1811-Baggett Elementary School","Male","243","*","40","194","*","24","*"
"667","Gwinnett County","1811-Baggett Elementary School","Total","503","*","69","376","*","49","*"
"667","Gwinnett County","1812-Graves Elementary School","Female","451","*","*","90","*","*","*"
"667","Gwinnett County","1812-Graves Elementary School","Male","437","*","*","115","*","*","*"
"667","Gwinnett County","1812-Graves Elementary School","Total","888","*","*","205","*","*","*"
"667","Gwinnett County","1813-Jordan Middle School","Female","163","*","*","193","*","33","*"
"667","Gwinnett County","1813-Jordan Middle School","Male","186","*","*","193","*","32","18"
"667","Gwinnett County","1813-Jordan Middle School","Total","349","*","*","386","*","65","*"
"667","Gwinnett County","1814-Discovery High School","Female","689","*","153","490","*","61","23"
"667","Gwinnett County","1814-Discovery High School","Male","736","*","126","474","*","74","24"
"667","Gwinnett County","1814-Discovery High School","Total","1425","*","279","964","*","135","47"
"667","Gwinnett County","1815-Coleman Middle School","Female","87","*","60","182","*","74","26"
"667","Gwinnett County","1815-Coleman Middle School","Male","109","*","68","146","*","91","30"
"667","Gwinnett County","1815-Coleman Middle School","Total","196","*","128","328","*","165","56"
"667","Gwinnett County","1816-Baldwin Elementary","Female","379","*","25","45","*","*","*"
"667","Gwinnett County","1816-Baldwin Elementary","Male","412","*","17","52","*","17","*"
"667","Gwinnett County","1816-Baldwin Elementary","Total","791","*","42","97","*","*","*"
"667","Gwinnett County","1817-International Transition Center","Female","209","*","*","*","*","*","*"
"667","Gwinnett County","1817-International Transition Center","Male","309","*","*","*","*","*","*"
"667","Gwinnett County","1817-International Transition Center","Total","518","*","*","*","*","*","*"
"667","Gwinnett County","1818-Paul Duke STEM High School","Female","255","*","58","127","*","89","17"
"667","Gwinnett County","1818-Paul Duke STEM High School","Male","302","*","66","146","*","111","17"
"667","Gwinnett County","1818-Paul Duke STEM High School","Total","557","*","124","273","*","200","34"
"667","Gwinnett County","1819-McClure Health Science High School","Female","434","*","66","102","*","18","*"
"667","Gwinnett County","1819-McClure Health Science High School","Male","265","*","31","62","*","*","*"
"667","Gwinnett County","1819-McClure Health Science High School","Total","699","*","97","164","*","*","*"
"667","Gwinnett County","2050-Bethesda Elementary School","Female","336","*","60","117","*","24","*"
"667","Gwinnett County","2050-Bethesda Elementary School","Male","391","*","44","132","*","34","*"
"667","Gwinnett County","2050-Bethesda Elementary School","Total","727","*","104","249","*","58","*"
"667","Gwinnett County","2052-Grayson Elementary School","Female","57","*","26","213","*","110","32"
"667","Gwinnett County","2052-Grayson Elementary School","Male","64","*","42","243","*","105","24"
"667","Gwinnett County","2052-Grayson Elementary School","Total","121","*","68","456","*","215","56"
"667","Gwinnett County","2054-Harmony Elementary School","Female","49","*","55","51","*","110","18"
"667","Gwinnett County","2054-Harmony Elementary School","Male","44","*","56","64","*","135","17"
"667","Gwinnett County","2054-Harmony Elementary School","Total","93","*","111","115","*","245","35"
"667","Gwinnett County","2056-Mountain Park Elementary School","Female","69","*","58","84","*","83","19"
"667","Gwinnett County","2056-Mountain Park Elementary School","Male","61","*","69","74","*","88","21"
"667","Gwinnett County","2056-Mountain Park Elementary School","Total","130","*","127","158","*","171","40"
"667","Gwinnett County","2058-Snellville Middle School","Female","94","*","*","349","*","32","21"
"667","Gwinnett County","2058-Snellville Middle School","Male","111","*","*","304","*","31","*"
"667","Gwinnett County","2058-Snellville Middle School","Total","205","*","*","653","*","63","*"
"667","Gwinnett County","2558-South Gwinnett High School","Female","237","*","28","997","*","41","41"
"667","Gwinnett County","2558-South Gwinnett High School","Male","232","*","26","959","*","65","56"
"667","Gwinnett County","2558-South Gwinnett High School","Total","469","*","54","1956","*","106","97"
"667","Gwinnett County","3050-Britt Elementary School","Female","62","*","*","165","*","27","16"
"667","Gwinnett County","3050-Britt Elementary School","Male","58","*","*","178","*","26","22"
"667","Gwinnett County","3050-Britt Elementary School","Total","120","*","*","343","*","53","38"
"667","Gwinnett County","3054-Harris Elementary School","Female","135","*","60","75","*","41","16"
"667","Gwinnett County","3054-Harris Elementary School","Male","153","*","60","82","*","41","*"
"667","Gwinnett County","3054-Harris Elementary School","Total","288","*","120","157","*","82","*"
"667","Gwinnett County","3550-Camp Creek Elementary School","Female","120","*","115","148","*","226","37"
"667","Gwinnett County","3550-Camp Creek Elementary School","Male","124","*","130","135","*","207","50"
"667","Gwinnett County","3550-Camp Creek Elementary School","Total","244","*","245","283","*","433","87"
"667","Gwinnett County","3750-Central Gwinnett High School","Female","434","*","52","513","*","143","50"
"667","Gwinnett County","3750-Central Gwinnett High School","Male","448","*","68","511","*","122","32"
"667","Gwinnett County","3750-Central Gwinnett High School","Total","882","*","120","1024","*","265","82"
"667","Gwinnett County","4052-Dacula High School","Female","301","*","47","566","*","226","43"
"667","Gwinnett County","4052-Dacula High School","Male","323","*","52","602","*","279","42"
"667","Gwinnett County","4052-Dacula High School","Total","624","*","99","1168","*","505","85"
"667","Gwinnett County","4056-Norcross Elementary School","Female","273","*","25","79","*","*","*"
"667","Gwinnett County","4056-Norcross Elementary School","Male","312","*","29","61","*","*","*"
"667","Gwinnett County","4056-Norcross Elementary School","Total","585","*","54","140","*","*","*"
"667","Gwinnett County","4058-Summerour Middle School","Female","512","*","48","138","*","15","*"
"667","Gwinnett County","4058-Summerour Middle School","Male","555","*","30","136","*","21","*"
"667","Gwinnett County","4058-Summerour Middle School","Total","1067","*","78","274","*","36","*"
"667","Gwinnett County","4556-North Gwinnett High School","Female","142","*","439","205","*","630","89"
"667","Gwinnett County","4556-North Gwinnett High School","Male","145","*","446","190","*","712","84"
"667","Gwinnett County","4556-North Gwinnett High School","Total","287","*","885","395","*","1342","173"
"667","Gwinnett County","5054-Lawrenceville Elementary School","Female","110","*","*","152","*","23","18"
"667","Gwinnett County","5054-Lawrenceville Elementary School","Male","140","*","*","146","*","22","22"
"667","Gwinnett County","5054-Lawrenceville Elementary School","Total","250","*","*","298","*","45","40"
"667","Gwinnett County","5056-Peachtree Elementary School","Female","175","*","*","174","*","52","24"
"667","Gwinnett County","5056-Peachtree Elementary School","Male","189","*","*","159","*","33","*"
"667","Gwinnett County","5056-Peachtree Elementary School","Total","364","*","*","333","*","85","*"
"667","Gwinnett County","5058-Suwanee Elementary School","Female","33","*","117","47","*","118","32"
"667","Gwinnett County","5058-Suwanee Elementary School","Male","28","*","109","60","*","103","28"
"667","Gwinnett County","5058-Suwanee Elementary School","Total","61","*","226","107","*","221","60"
"667","Gwinnett County","5550-Duluth High School","Female","528","*","174","371","*","172","46"
"667","Gwinnett County","5550-Duluth High School","Male","634","*","181","342","*","175","46"
"667","Gwinnett County","5550-Duluth High School","Total","1162","*","355","713","*","347","92"
"667","Gwinnett County","5554-Lilburn Elementary School","Female","443","*","86","67","*","21","*"
"667","Gwinnett County","5554-Lilburn Elementary School","Male","462","*","84","59","*","29","*"
"667","Gwinnett County","5554-Lilburn Elementary School","Total","905","*","170","126","*","50","*"
"668","Habersham County","0101-Cornelia Elementary School","Female","131","*","*","*","*","47","*"
"668","Habersham County","0101-Cornelia Elementary School","Male","155","*","*","15","*","61","*"
"668","Habersham County","0101-Cornelia Elementary School","Total","286","*","*","*","*","108","*"
"668","Habersham County","0105-Level Grove Elementary School","Female","104","*","*","*","*","142","15"
"668","Habersham County","0105-Level Grove Elementary School","Male","96","*","*","*","*","166","*"
"668","Habersham County","0105-Level Grove Elementary School","Total","200","*","*","*","*","308","*"
"668","Habersham County","0106-Habersham Ninth Grade Academy","Female","90","*","*","*","*","160","*"
"668","Habersham County","0106-Habersham Ninth Grade Academy","Male","69","*","*","*","*","156","*"
"668","Habersham County","0106-Habersham Ninth Grade Academy","Total","159","*","*","*","*","316","*"
"668","Habersham County","0112-Hilliard A. Wilbanks Middle School","Female","123","*","18","*","*","136","*"
"668","Habersham County","0112-Hilliard A. Wilbanks Middle School","Male","124","*","*","*","*","149","*"
"668","Habersham County","0112-Hilliard A. Wilbanks Middle School","Total","247","*","*","*","*","285","*"
"668","Habersham County","0114-Habersham Success Academy","Female","*","*","*","*","*","15","*"
"668","Habersham County","0114-Habersham Success Academy","Male","*","*","*","*","*","16","*"
"668","Habersham County","0114-Habersham Success Academy","Total","*","*","*","*","*","31","*"
"668","Habersham County","0189-Clarkesville Elementary School","Female","*","*","*","*","*","185","*"
"668","Habersham County","0189-Clarkesville Elementary School","Male","18","*","*","*","*","169","*"
"668","Habersham County","0189-Clarkesville Elementary School","Total","*","*","*","*","*","354","*"
"668","Habersham County","0196-North Habersham Middle School","Female","19","*","*","*","*","241","*"
"668","Habersham County","0196-North Habersham Middle School","Male","27","*","*","*","*","265","*"
"668","Habersham County","0196-North Habersham Middle School","Total","46","*","*","*","*","506","*"
"668","Habersham County","0201-Demorest Elementary School","Female","59","*","*","*","*","150","*"
"668","Habersham County","0201-Demorest Elementary School","Male","66","*","*","*","*","182","*"
"668","Habersham County","0201-Demorest Elementary School","Total","125","*","*","*","*","332","*"
"668","Habersham County","0296-South Habersham Middle School","Female","97","*","*","*","*","104","*"
"668","Habersham County","0296-South Habersham Middle School","Male","110","*","*","*","*","96","*"
"668","Habersham County","0296-South Habersham Middle School","Total","207","*","*","*","*","200","*"
"668","Habersham County","1050-Baldwin Elementary School","Female","104","*","*","*","*","59","*"
"668","Habersham County","1050-Baldwin Elementary School","Male","112","*","*","*","*","59","*"
"668","Habersham County","1050-Baldwin Elementary School","Total","216","*","*","*","*","118","*"
"668","Habersham County","2052-Habersham Central High School","Female","244","*","28","15","*","434","24"
"668","Habersham County","2052-Habersham Central High School","Male","255","*","18","15","*","471","19"
"668","Habersham County","2052-Habersham Central High School","Total","499","*","46","30","*","905","43"
"668","Habersham County","3054-Woodville Elementary School","Female","*","*","*","*","*","97","*"
"668","Habersham County","3054-Woodville Elementary School","Male","*","*","*","*","*","100","*"
"668","Habersham County","3054-Woodville Elementary School","Total","*","*","*","*","*","197","*"
"668","Habersham County","5050-Fairview Elementary School","Female","37","*","*","*","*","178","*"
"668","Habersham County","5050-Fairview Elementary School","Male","28","*","*","*","*","217","15"
"668","Habersham County","5050-Fairview Elementary School","Total","65","*","*","*","*","395","*"
"668","Habersham County","5052-Hazel Grove Elementary School","Female","26","*","*","*","*","114","*"
"668","Habersham County","5052-Hazel Grove Elementary School","Male","32","*","*","*","*","111","*"
"668","Habersham County","5052-Hazel Grove Elementary School","Total","58","*","*","*","*","225","*"
"669","Hall County","0100-C. W. Davis Middle School","Female","121","*","*","32","*","201","15"
"669","Hall County","0100-C. W. Davis Middle School","Male","119","*","*","31","*","247","18"
"669","Hall County","0100-C. W. Davis Middle School","Total","240","*","*","63","*","448","33"
"669","Hall County","0101-Martin Elementary School","Female","97","*","*","27","*","139","15"
"669","Hall County","0101-Martin Elementary School","Male","123","*","*","26","*","153","*"
"669","Hall County","0101-Martin Elementary School","Total","220","*","*","53","*","292","*"
"669","Hall County","0102-Chestatee High School","Female","316","*","*","15","*","250","*"
"669","Hall County","0102-Chestatee High School","Male","352","*","*","*","*","284","*"
"669","Hall County","0102-Chestatee High School","Total","668","*","*","*","*","534","*"
"669","Hall County","0103-Sugar Hill Elementary","Female","256","*","*","*","*","22","*"
"669","Hall County","0103-Sugar Hill Elementary","Male","265","*","*","*","*","29","*"
"669","Hall County","0103-Sugar Hill Elementary","Total","521","*","*","*","*","51","*"
"669","Hall County","0105-Lanier College and Career Academy","Female","36","*","*","*","*","35","*"
"669","Hall County","0105-Lanier College and Career Academy","Male","34","*","*","*","*","51","*"
"669","Hall County","0105-Lanier College and Career Academy","Total","70","*","*","*","*","86","*"
"669","Hall County","0106-Chicopee Elementary School","Female","286","*","*","16","*","42","*"
"669","Hall County","0106-Chicopee Elementary School","Male","324","*","*","*","*","28","*"
"669","Hall County","0106-Chicopee Elementary School","Total","610","*","*","*","*","70","*"
"669","Hall County","0112-World Language Academy","Female","239","*","*","*","*","88","*"
"669","Hall County","0112-World Language Academy","Male","200","*","*","*","*","78","*"
"669","Hall County","0112-World Language Academy","Total","439","*","*","*","*","166","*"
"669","Hall County","0176-Myers Elementary School","Female","207","*","*","18","*","53","*"
"669","Hall County","0176-Myers Elementary School","Male","248","*","*","15","*","43","*"
"669","Hall County","0176-Myers Elementary School","Total","455","*","*","33","*","96","*"
"669","Hall County","0189-West Hall High School","Female","320","*","*","41","*","182","*"
"669","Hall County","0189-West Hall High School","Male","319","*","*","56","*","215","*"
"669","Hall County","0189-West Hall High School","Total","639","*","*","97","*","397","*"
"669","Hall County","0192-Spout Springs Elementary School","Female","68","*","*","*","*","281","*"
"669","Hall County","0192-Spout Springs Elementary School","Male","57","*","*","*","*","325","18"
"669","Hall County","0192-Spout Springs Elementary School","Total","125","*","*","*","*","606","*"
"669","Hall County","0194-Mount Vernon Elementary School","Female","23","*","*","*","*","245","*"
"669","Hall County","0194-Mount Vernon Elementary School","Male","28","*","*","*","*","298","*"
"669","Hall County","0194-Mount Vernon Elementary School","Total","51","*","*","*","*","543","*"
"669","Hall County","0196-Friendship Elementary School","Female","105","*","*","28","*","179","21"
"669","Hall County","0196-Friendship Elementary School","Male","102","*","*","21","*","162","20"
"669","Hall County","0196-Friendship Elementary School","Total","207","*","*","49","*","341","41"
"669","Hall County","0200-Chestatee Middle School","Female","224","*","*","*","*","180","*"
"669","Hall County","0200-Chestatee Middle School","Male","275","*","*","*","*","187","*"
"669","Hall County","0200-Chestatee Middle School","Total","499","*","*","*","*","367","*"
"669","Hall County","0202-Flowery Branch High","Female","181","*","22","41","*","371","22"
"669","Hall County","0202-Flowery Branch High","Male","203","*","19","47","*","383","26"
"669","Hall County","0202-Flowery Branch High","Total","384","*","41","88","*","754","48"
"669","Hall County","0276-Wauka Mountain Elementary School","Female","21","*","*","*","*","238","*"
"669","Hall County","0276-Wauka Mountain Elementary School","Male","27","*","*","*","*","275","*"
"669","Hall County","0276-Wauka Mountain Elementary School","Total","48","*","*","*","*","513","*"
"669","Hall County","0289-East Hall Middle School","Female","281","*","*","39","*","121","*"
"669","Hall County","0289-East Hall Middle School","Male","311","*","*","43","*","158","18"
"669","Hall County","0289-East Hall Middle School","Total","592","*","*","82","*","279","*"
"669","Hall County","0294-West Hall Middle School","Female","218","*","*","39","*","122","*"
"669","Hall County","0294-West Hall Middle School","Male","276","*","*","37","*","130","19"
"669","Hall County","0294-West Hall Middle School","Total","494","*","*","76","*","252","*"
"669","Hall County","0389-North Hall Middle School","Female","67","*","*","*","*","318","*"
"669","Hall County","0389-North Hall Middle School","Male","72","*","*","*","*","380","*"
"669","Hall County","0389-North Hall Middle School","Total","139","*","*","*","*","698","*"
"669","Hall County","0390-Cherokee Bluff Middle","Female","78","*","*","24","*","244","*"
"669","Hall County","0390-Cherokee Bluff Middle","Male","103","*","*","18","*","261","16"
"669","Hall County","0390-Cherokee Bluff Middle","Total","181","*","*","42","*","505","*"
"669","Hall County","0391-Cherokee Bluff High School","Female","141","*","*","32","*","321","21"
"669","Hall County","0391-Cherokee Bluff High School","Male","124","*","*","25","*","354","22"
"669","Hall County","0391-Cherokee Bluff High School","Total","265","*","*","57","*","675","43"
"669","Hall County","0392-The Foundry","Female","*","*","*","*","*","*","*"
"669","Hall County","0392-The Foundry","Male","17","*","*","*","*","*","*"
"669","Hall County","0392-The Foundry","Total","*","*","*","*","*","*","*"
"669","Hall County","0393-World Language Academy Middle School","Female","96","*","*","*","*","22","*"
"669","Hall County","0393-World Language Academy Middle School","Male","80","*","*","*","*","39","*"
"669","Hall County","0393-World Language Academy Middle School","Total","176","*","*","*","*","61","*"
"669","Hall County","1058-White Sulphur Elementary School","Female","131","*","*","20","*","77","*"
"669","Hall County","1058-White Sulphur Elementary School","Male","124","*","*","22","*","77","*"
"669","Hall County","1058-White Sulphur Elementary School","Total","255","*","*","42","*","154","*"
"669","Hall County","1552-East Hall High School","Female","361","*","*","51","*","158","24"
"669","Hall County","1552-East Hall High School","Male","408","*","*","40","*","191","19"
"669","Hall County","1552-East Hall High School","Total","769","*","*","91","*","349","43"
"669","Hall County","1556-North Hall High School","Female","88","*","*","*","*","430","*"
"669","Hall County","1556-North Hall High School","Male","95","*","*","*","*","494","*"
"669","Hall County","1556-North Hall High School","Total","183","*","*","*","*","924","*"
"669","Hall County","2052-Flowery Branch Elementary School","Female","89","*","*","37","*","163","*"
"669","Hall County","2052-Flowery Branch Elementary School","Male","99","*","*","33","*","182","*"
"669","Hall County","2052-Flowery Branch Elementary School","Total","188","*","*","70","*","345","*"
"669","Hall County","2056-Oakwood Elementary School","Female","120","*","*","17","*","72","*"
"669","Hall County","2056-Oakwood Elementary School","Male","133","*","*","26","*","92","*"
"669","Hall County","2056-Oakwood Elementary School","Total","253","*","*","43","*","164","*"
"669","Hall County","3054-Lanier Elementary School","Female","62","*","*","*","*","156","*"
"669","Hall County","3054-Lanier Elementary School","Male","72","*","*","*","*","151","*"
"669","Hall County","3054-Lanier Elementary School","Total","134","*","*","*","*","307","*"
"669","Hall County","3056-Riverbend Elementary School","Female","76","*","*","*","*","103","*"
"669","Hall County","3056-Riverbend Elementary School","Male","89","*","*","*","*","94","*"
"669","Hall County","3056-Riverbend Elementary School","Total","165","*","*","*","*","197","*"
"669","Hall County","4050-Chestnut Mountain Elementary School","Female","79","*","*","*","*","256","16"
"669","Hall County","4050-Chestnut Mountain Elementary School","Male","83","*","*","20","*","253","23"
"669","Hall County","4050-Chestnut Mountain Elementary School","Total","162","*","*","*","*","509","39"
"669","Hall County","4054-Lula Elementary School","Female","43","*","*","*","*","131","*"
"669","Hall County","4054-Lula Elementary School","Male","52","*","*","*","*","123","*"
"669","Hall County","4054-Lula Elementary School","Total","95","*","*","*","*","254","*"
"669","Hall County","4056-Sardis Elementary School","Female","89","*","*","*","*","192","*"
"669","Hall County","4056-Sardis Elementary School","Male","88","*","*","*","*","208","*"
"669","Hall County","4056-Sardis Elementary School","Total","177","*","*","*","*","400","*"
"669","Hall County","4556-South Hall Middle School","Female","347","*","*","26","*","118","*"
"669","Hall County","4556-South Hall Middle School","Male","367","*","*","*","*","110","*"
"669","Hall County","4556-South Hall Middle School","Total","714","*","*","*","*","228","*"
"669","Hall County","4752-Johnson High School","Female","489","*","15","22","*","115","*"
"669","Hall County","4752-Johnson High School","Male","539","*","*","36","*","97","*"
"669","Hall County","4752-Johnson High School","Total","1028","*","*","58","*","212","*"
"669","Hall County","5052-Lyman Hall Elementary School","Female","325","*","*","*","*","*","*"
"669","Hall County","5052-Lyman Hall Elementary School","Male","356","*","*","*","*","*","*"
"669","Hall County","5052-Lyman Hall Elementary School","Total","681","*","*","*","*","*","*"
"669","Hall County","5054-McEver Elementary School","Female","183","*","*","*","*","30","*"
"669","Hall County","5054-McEver Elementary School","Male","240","*","*","*","*","38","*"
"669","Hall County","5054-McEver Elementary School","Total","423","*","*","*","*","68","*"
"669","Hall County","5056-Tadmore Elementary School","Female","194","*","*","*","*","26","*"
"669","Hall County","5056-Tadmore Elementary School","Male","259","*","*","*","*","35","*"
"669","Hall County","5056-Tadmore Elementary School","Total","453","*","*","*","*","61","*"
"670","Hancock County","0106-Hancock Central Middle School","Female","*","*","*","66","*","*","*"
"670","Hancock County","0106-Hancock Central Middle School","Male","*","*","*","78","*","*","*"
"670","Hancock County","0106-Hancock Central Middle School","Total","*","*","*","144","*","*","*"
"670","Hancock County","0188-Lewis Elementary School","Female","*","*","*","160","*","*","*"
"670","Hancock County","0188-Lewis Elementary School","Male","*","*","*","153","*","*","*"
"670","Hancock County","0188-Lewis Elementary School","Total","*","*","*","313","*","*","*"
"670","Hancock County","0288-Hancock Central High School","Female","*","*","*","122","*","*","*"
"670","Hancock County","0288-Hancock Central High School","Male","*","*","*","115","*","*","*"
"670","Hancock County","0288-Hancock Central High School","Total","*","*","*","237","*","*","*"
"671","Haralson County","0104-Tallapoosa Primary School","Female","*","*","*","*","*","215","*"
"671","Haralson County","0104-Tallapoosa Primary School","Male","*","*","*","*","*","229","*"
"671","Haralson County","0104-Tallapoosa Primary School","Total","*","*","*","*","*","444","*"
"671","Haralson County","0178-Buchanan Elementary School","Female","*","*","*","*","*","165","*"
"671","Haralson County","0178-Buchanan Elementary School","Male","*","*","*","*","*","158","*"
"671","Haralson County","0178-Buchanan Elementary School","Total","*","*","*","*","*","323","*"
"671","Haralson County","0197-Haralson County Middle School","Female","*","*","*","*","*","333","18"
"671","Haralson County","0197-Haralson County Middle School","Male","*","*","*","*","*","348","*"
"671","Haralson County","0197-Haralson County Middle School","Total","*","*","*","*","*","681","*"
"671","Haralson County","0198-Haralson County Rebel Academy","Female","*","*","*","*","*","*","*"
